estimating workload which takes just one millsecond
end estimation
0	6	1
0	7	2
0	9	3
0	11	4
0	22	5
0	24	6
0	25	7
0	34	8
0	36	9
0	38	10
0	39	11
0	47	12
0	49	13
0	50	14
0	63	15
0	65	16
0	66	17
0	68	18
0	69	19
0	74	20
0	75	21
0	77	22
0	79	23
0	88	24
0	89	25
0	90	26
0	92	27
0	100	28
0	102	29
0	103	30
0	105	31
0	113	32
0	115	33
0	116	34
0	117	35
0	119	36
0	128	37
0	147	38
0	155	39
0	182	40
0	183	41
0	185	42
0	187	43
0	189	44
0	190	45
0	192	46
0	193	47
0	208	48
0	242	49
0	253	50
0	254	51
0	257	52
0	259	53
0	260	54
0	262	55
0	297	56
0	298	57
0	300	58
0	301	59
0	303	60
0	304	61
0	306	62
0	307	63
0	308	64
0	310	65
0	312	66
0	314	67
0	315	68
0	317	69
0	318	70
0	320	71
0	322	72
0	323	73
0	325	74
0	334	75
0	336	76
0	337	77
0	339	78
0	347	79
0	349	80
0	350	81
0	352	82
0	353	83
0	362	84
0	363	85
0	365	86
0	366	87
0	368	88
0	369	89
0	375	90
0	376	91
0	378	92
0	379	93
0	388	94
0	389	95
0	391	96
0	402	97
0	403	98
0	405	99
0	407	100
1	3	1
1	13	2
1	14	3
1	15	4
1	27	5
1	28	6
1	30	7
1	32	8
1	33	9
1	42	10
1	43	11
1	45	12
1	47	13
1	54	14
1	57	15
1	59	16
1	61	17
1	70	18
1	71	19
1	80	20
1	81	21
1	83	22
1	85	23
1	86	24
1	94	25
1	96	26
1	97	27
1	106	28
1	108	29
1	109	30
1	111	31
1	119	32
1	121	33
1	122	34
1	124	35
1	126	36
1	130	37
1	132	38
1	133	39
1	156	40
1	199	41
1	203	42
1	204	43
1	206	44
1	224	45
1	226	46
1	233	47
1	236	48
1	238	49
1	244	50
1	245	51
1	247	52
1	249	53
1	250	54
1	251	55
1	252	56
1	265	57
1	266	58
1	268	59
1	327	60
1	328	61
1	330	62
1	332	63
1	333	64
1	341	65
1	342	66
1	344	67
1	345	68
1	353	69
1	355	70
1	356	71
1	358	72
1	359	73
1	370	74
1	371	75
1	373	76
1	382	77
1	384	78
1	385	79
1	387	80
1	395	81
1	397	82
1	398	83
1	399	84
1	408	85
1	410	86
1	411	87
1	413	88
1	414	89
1	416	90
1	417	91
1	421	92
1	423	93
1	424	94
1	426	95
1	427	96
1	429	97
1	430	98
1	431	99
1	433	100
